Source,Target,Type,Kind,Id,Label,timeset,Weight
@carretafuracu,@igoraraujojj,Directed,Retweets_from,294,,<[2018-09-29T21:47:49.203Z]>,1
@carretafuracu,1046059445552320513,Directed,Retweets,295,,<[2018-09-29T21:47:49.203Z]>,1
@paulacastilho9,1046154605858627589,Directed,Tweets,296,,<[2018-09-29T21:47:49.960Z]>,1
@costavieirq,1046154607293083649,Directed,Tweets,297,,<[2018-09-29T21:47:49.961Z]>,1
@gaydedireita,1046154606961659904,Directed,Tweets,298,,<[2018-09-29T21:47:49.967Z]>,1
@rik_cesar,1046154607578288130,Directed,Tweets,299,,<[2018-09-29T21:47:49.979Z]>,1
@rik_cesar,@rodolfo_araujo,Directed,Retweets_from,300,,<[2018-09-29T21:47:49.979Z]>,1
@rik_cesar,1045835858899861505,Directed,Retweets,301,,<[2018-09-29T21:47:49.979Z]>,1
@jrlabandeira,1046154607427235840,Directed,Tweets,302,,<[2018-09-29T21:47:49.989Z]>,1
1046154607427235840,"#todoscombolsonaro",Directed,Has_hashtag,303,,<[2018-09-29T21:47:49.989Z]>,1
@dixitesam,1046154608001921030,Directed,Tweets,304,,<[2018-09-29T21:47:50.083Z]>,1
@lulaoficial,1046150413479800832,Directed,Tweets,305,,"<[2018-09-29T21:47:50.084Z, 2018-09-29T21:47:54.532Z, 2018-09-29T21:47:57.323Z, 2018-09-29T21:47:57.432Z, 2018-09-29T21:48:07.820Z, 2018-09-29T21:48:47.680Z, 2018-09-29T21:49:08.973Z, 2018-09-29T21:49:38.931Z, 2018-09-29T21:50:12.451Z, 2018-09-29T21:50:28.067Z, 2018-09-29T21:50:47.232Z, 2018-09-29T21:51:01.405Z, 2018-09-29T21:51:36.596Z, 2018-09-29T21:51:43.544Z, 2018-09-29T21:51:49.419Z, 2018-09-29T21:52:14.939Z, 2018-09-29T21:52:22.485Z, 2018-09-29T21:52:37.525Z, 2018-09-29T21:52:44.195Z]>",1
1046150413479800832,"#elenão",Directed,Has_hashtag,306,,"<[2018-09-29T21:47:50.084Z, 2018-09-29T21:47:54.532Z, 2018-09-29T21:47:57.323Z, 2018-09-29T21:47:57.432Z, 2018-09-29T21:48:07.820Z, 2018-09-29T21:48:47.680Z, 2018-09-29T21:49:08.973Z, 2018-09-29T21:49:38.931Z, 2018-09-29T21:50:12.451Z, 2018-09-29T21:50:28.067Z, 2018-09-29T21:50:47.232Z, 2018-09-29T21:51:01.405Z, 2018-09-29T21:51:36.596Z, 2018-09-29T21:51:43.544Z, 2018-09-29T21:51:49.419Z, 2018-09-29T21:52:14.939Z, 2018-09-29T21:52:22.485Z, 2018-09-29T21:52:37.525Z, 2018-09-29T21:52:44.195Z]>",1
1046150413479800832,"#epelavidadasmulheres",Directed,Has_hashtag,307,,"<[2018-09-29T21:47:50.084Z, 2018-09-29T21:47:54.532Z, 2018-09-29T21:47:57.323Z, 2018-09-29T21:47:57.432Z, 2018-09-29T21:48:07.820Z, 2018-09-29T21:48:47.680Z, 2018-09-29T21:49:08.973Z, 2018-09-29T21:49:38.931Z, 2018-09-29T21:50:12.451Z, 2018-09-29T21:50:28.067Z, 2018-09-29T21:50:47.232Z, 2018-09-29T21:51:01.405Z, 2018-09-29T21:51:36.596Z, 2018-09-29T21:51:43.544Z, 2018-09-29T21:51:49.419Z, 2018-09-29T21:52:14.939Z, 2018-09-29T21:52:22.485Z, 2018-09-29T21:52:37.525Z, 2018-09-29T21:52:44.195Z]>",1
1046150413479800832,http://pbs.twimg.com/media/DoSsQG2XgAIwl7O.jpg,Directed,Has_media,308,,"<[2018-09-29T21:47:50.084Z, 2018-09-29T21:47:54.532Z, 2018-09-29T21:47:57.323Z, 2018-09-29T21:47:57.432Z, 2018-09-29T21:48:07.820Z, 2018-09-29T21:48:47.680Z, 2018-09-29T21:49:08.973Z, 2018-09-29T21:49:38.931Z, 2018-09-29T21:50:12.451Z, 2018-09-29T21:50:28.067Z, 2018-09-29T21:50:47.232Z, 2018-09-29T21:51:01.405Z, 2018-09-29T21:51:36.596Z, 2018-09-29T21:51:43.544Z, 2018-09-29T21:51:49.419Z, 2018-09-29T21:52:14.939Z, 2018-09-29T21:52:22.485Z, 2018-09-29T21:52:37.525Z, 2018-09-29T21:52:44.195Z]>",1
@dixitesam,@lulaoficial,Directed,Retweets_from,309,,<[2018-09-29T21:47:50.084Z]>,1
@dixitesam,1046150413479800832,Directed,Retweets,310,,<[2018-09-29T21:47:50.084Z]>,1
@richerbarross,1046154608358379525,Directed,Tweets,311,,<[2018-09-29T21:47:50.161Z]>,1
@adielteixeira,1046154609625112576,Directed,Tweets,312,,<[2018-09-29T21:47:50.413Z]>,1
1046154609625112576,"#todoscombolsonaro",Directed,Has_hashtag,313,,<[2018-09-29T21:47:50.413Z]>,1
1046154609625112576,"#vaiserno1turno",Directed,Has_hashtag,314,,<[2018-09-29T21:47:50.413Z]>,1
@marcelosushiman,1046154495686836224,Directed,Tweets,315,,<[2018-09-29T21:47:50.414Z]>,1
1046154495686836224,"#todoscombolsonaro",Directed,Has_hashtag,316,,<[2018-09-29T21:47:50.414Z]>,1
1046154495686836224,"#vaiserno1turno",Directed,Has_hashtag,317,,<[2018-09-29T21:47:50.414Z]>,1
@adielteixeira,@marcelosushiman,Directed,Retweets_from,318,,<[2018-09-29T21:47:50.414Z]>,1
@adielteixeira,1046154495686836224,Directed,Retweets,319,,<[2018-09-29T21:47:50.414Z]>,1
@alanrochadefar1,1046154609306275840,Directed,Tweets,320,,<[2018-09-29T21:47:50.455Z]>,1
@elimarciacosta1,1046154611642511361,Directed,Tweets,321,,<[2018-09-29T21:47:50.962Z]>,1
1046154611642511361,"#mudabrasilcombolsonaro",Directed,Has_hashtag,322,,<[2018-09-29T21:47:50.962Z]>,1
@luislcm75,1046153895519694848,Directed,Tweets,323,,<[2018-09-29T21:47:50.963Z]>,1
1046153895519694848,"#mudabrasilcombolsonaro",Directed,Has_hashtag,324,,<[2018-09-29T21:47:50.963Z]>,1
@elimarciacosta1,@luislcm75,Directed,Retweets_from,325,,<[2018-09-29T21:47:50.963Z]>,1
@elimarciacosta1,1046153895519694848,Directed,Retweets,326,,<[2018-09-29T21:47:50.963Z]>,1
@96paulo3,1046154612384792577,Directed,Tweets,327,,<[2018-09-29T21:47:51.195Z]>,1
@pedro_ottoni,1046154612900876293,Directed,Tweets,328,,<[2018-09-29T21:47:51.251Z]>,1
@roneymau,1046149895537725445,Directed,Tweets,329,,"<[2018-09-29T21:47:51.251Z, 2018-09-29T21:49:23.726Z, 2018-09-29T21:50:20.942Z]>",1
1046149895537725445,http://pbs.twimg.com/media/DoSrs1qXoAEBx7D.jpg,Directed,Has_media,330,,"<[2018-09-29T21:47:51.251Z, 2018-09-29T21:49:23.726Z, 2018-09-29T21:50:20.942Z]>",1
1046149895537725445,http://pbs.twimg.com/media/DoSrwHuXgAALLye.jpg,Directed,Has_media,331,,"<[2018-09-29T21:47:51.251Z, 2018-09-29T21:49:23.726Z, 2018-09-29T21:50:20.942Z]>",1
@pedro_ottoni,@roneymau,Directed,Retweets_from,332,,<[2018-09-29T21:47:51.251Z]>,1
@pedro_ottoni,1046149895537725445,Directed,Retweets,333,,<[2018-09-29T21:47:51.251Z]>,1
@daniel_assis07,1046154613345447936,Directed,Tweets,334,,<[2018-09-29T21:47:51.331Z]>,1
1046154613345447936,"#ocapitãovoltou",Directed,Has_hashtag,335,,<[2018-09-29T21:47:51.331Z]>,1
@luiscluz,1046154613882261504,Directed,Tweets,336,,<[2018-09-29T21:47:51.457Z]>,1
@wrosa14,1046122605558878208,Directed,Tweets,337,,"<[2018-09-29T21:47:51.458Z, 2018-09-29T21:50:23.000Z, 2018-09-29T21:51:10.573Z, 2018-09-29T21:51:18.359Z]>",1
1046122605558878208,"#todoscombolsonaro",Directed,Has_hashtag,338,,"<[2018-09-29T21:47:51.458Z, 2018-09-29T21:50:23.000Z, 2018-09-29T21:51:10.573Z, 2018-09-29T21:51:18.359Z]>",1
1046122605558878208,http://pbs.twimg.com/ext_tw_video_thumb/1046122388751093760/pu/img/qN1p2UXCmNRvliOC.jpg,Directed,Has_media,339,,"<[2018-09-29T21:47:51.458Z, 2018-09-29T21:50:23.000Z, 2018-09-29T21:51:10.573Z, 2018-09-29T21:51:18.359Z]>",1
@luiscluz,@wrosa14,Directed,Retweets_from,340,,<[2018-09-29T21:47:51.458Z]>,1
@luiscluz,1046122605558878208,Directed,Retweets,341,,<[2018-09-29T21:47:51.458Z]>,1
@rogelbarbosa,1046154613357981699,Directed,Tweets,342,,<[2018-09-29T21:47:51.470Z]>,1
@v7_brasil,1045995939612233729,Directed,Tweets,343,,"<[2018-09-29T21:47:51.471Z, 2018-09-29T21:49:11.682Z]>",1
1045995939612233729,"#todoscombolsonaro",Directed,Has_hashtag,344,,"<[2018-09-29T21:47:51.471Z, 2018-09-29T21:49:11.682Z]>",1
@rogelbarbosa,@v7_brasil,Directed,Retweets_from,345,,<[2018-09-29T21:47:51.471Z]>,1
@rogelbarbosa,1045995939612233729,Directed,Retweets,346,,<[2018-09-29T21:47:51.471Z]>,1
@kiteuu2,1046154609809674240,Directed,Tweets,347,,"<[2018-09-29T21:47:51.500Z, 2018-09-29T21:48:26.693Z]>",1
1046154609809674240,"#mudabrasilcombolsonaro",Directed,Has_hashtag,348,,"<[2018-09-29T21:47:51.500Z, 2018-09-29T21:48:26.693Z]>",1
1046154609809674240,http://pbs.twimg.com/ext_tw_video_thumb/1046153773977153536/pu/img/cj1I72Urzy4-cI1f.jpg,Directed,Has_media,349,,"<[2018-09-29T21:47:51.500Z, 2018-09-29T21:48:26.693Z]>",1
@tatamelo1,1046154614163353601,Directed,Tweets,350,,<[2018-09-29T21:47:51.630Z]>,1
@tatamelo1,@oglobopolitica,Directed,Quotes_from,351,,<[2018-09-29T21:47:51.630Z]>,1
@tatamelo1,1046121185749098496,Directed,Quotes,352,,<[2018-09-29T21:47:51.630Z]>,1
@tuiuesa,1046154615417442304,Directed,Tweets,353,,<[2018-09-29T21:47:51.931Z]>,1
1046154615417442304,"#ciro12",Directed,Has_hashtag,354,,<[2018-09-29T21:47:51.931Z]>,1
1046154615417442304,https://twitter.com/cirogomes/status/1045780185402884096,Directed,Has_link,355,,<[2018-09-29T21:47:51.931Z]>,1
@fqquintino12,1045795077107462145,Directed,Tweets,356,,<[2018-09-29T21:47:51.932Z]>,1
1045795077107462145,"#ciro12",Directed,Has_hashtag,357,,<[2018-09-29T21:47:51.932Z]>,1
1045795077107462145,https://twitter.com/cirogomes/status/1045780185402884096,Directed,Has_link,358,,<[2018-09-29T21:47:51.932Z]>,1
@cirogomes,1045780185402884096,Directed,Tweets,359,,<[2018-09-29T21:47:51.933Z]>,1
1045780185402884096,"#ciro12",Directed,Has_hashtag,360,,<[2018-09-29T21:47:51.933Z]>,1
1045780185402884096,"#ciropresidente",Directed,Has_hashtag,361,,<[2018-09-29T21:47:51.933Z]>,1
1045780185402884096,http://pbs.twimg.com/amplify_video_thumb/1045765338544115712/img/tVREDgVmZ-O7qa_e.jpg,Directed,Has_media,362,,<[2018-09-29T21:47:51.933Z]>,1
@fqquintino12,@cirogomes,Directed,Quotes_from,363,,<[2018-09-29T21:47:51.933Z]>,1
@fqquintino12,1045780185402884096,Directed,Quotes,364,,<[2018-09-29T21:47:51.933Z]>,1
@tuiuesa,@fqquintino12,Directed,Retweets_from,365,,<[2018-09-29T21:47:51.932Z]>,1
@tuiuesa,1045795077107462145,Directed,Retweets,366,,<[2018-09-29T21:47:51.932Z]>,1
@tuiuesa,@cirogomes,Directed,Quotes_from,367,,<[2018-09-29T21:47:51.933Z]>,1
@tuiuesa,1045780185402884096,Directed,Quotes,368,,<[2018-09-29T21:47:51.933Z]>,1
@sisalama,1046154616319225856,Directed,Tweets,369,,<[2018-09-29T21:47:52.031Z]>,1
@betosilvabr,1045813576013877248,Directed,Tweets,370,,<[2018-09-29T21:47:52.032Z]>,1
1045813576013877248,http://pbs.twimg.com/ext_tw_video_thumb/1045813502944956416/pu/img/TpCzCOi3wvEwQw4B.jpg,Directed,Has_media,371,,<[2018-09-29T21:47:52.032Z]>,1
@sisalama,@betosilvabr,Directed,Retweets_from,372,,<[2018-09-29T21:47:52.032Z]>,1
@sisalama,1045813576013877248,Directed,Retweets,373,,<[2018-09-29T21:47:52.032Z]>,1
@amandav41626507,1046154617334173697,Directed,Tweets,374,,<[2018-09-29T21:47:52.280Z]>,1
1046154617334173697,http://pbs.twimg.com/media/DoQ2VQkWsAAnbV3.jpg,Directed,Has_media,375,,<[2018-09-29T21:47:52.280Z]>,1
@amandav41626507,@jairbolsonaro,Directed,Retweets_from,376,,<[2018-09-29T21:47:52.281Z]>,1
@amandav41626507,1046020761486598144,Directed,Retweets,377,,<[2018-09-29T21:47:52.281Z]>,1
@tchunho_ap,1046154614456762369,Directed,Tweets,378,,<[2018-09-29T21:47:52.393Z]>,1
1046154614456762369,"#largodabatata",Directed,Has_hashtag,379,,<[2018-09-29T21:47:52.393Z]>,1
@afpbrasil,1046142513499840513,Directed,Tweets,380,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,"#largodabatata",Directed,Has_hashtag,381,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,"#eleicoes2018",Directed,Has_hashtag,382,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,"#bolsonaro",Directed,Has_hashtag,383,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,"#sãopaulo",Directed,Has_hashtag,384,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,"#sp",Directed,Has_hashtag,385,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
1046142513499840513,http://pbs.twimg.com/media/DoSkiWsXcAAq5Y5.jpg,Directed,Has_media,386,,"<[2018-09-29T21:47:52.394Z, 2018-09-29T21:48:07.401Z, 2018-09-29T21:48:22.622Z, 2018-09-29T21:48:27.468Z, 2018-09-29T21:48:30.303Z, 2018-09-29T21:48:30.304Z, 2018-09-29T21:48:44.910Z, 2018-09-29T21:48:58.522Z, 2018-09-29T21:49:38.710Z, 2018-09-29T21:50:45.214Z, 2018-09-29T21:51:12.004Z, 2018-09-29T21:51:12.624Z, 2018-09-29T21:51:38.062Z, 2018-09-29T21:51:54.298Z, 2018-09-29T21:52:17.576Z, 2018-09-29T21:52:36.113Z, 2018-09-29T21:52:38.362Z]>",1
@tchunho_ap,@afpbrasil,Directed,Retweets_from,387,,<[2018-09-29T21:47:52.394Z]>,1
@tchunho_ap,1046142513499840513,Directed,Retweets,388,,<[2018-09-29T21:47:52.394Z]>,1
@mota_ueslei,1046154618131140608,Directed,Tweets,389,,<[2018-09-29T21:47:52.483Z]>,1
@shawnlogia,1046154618571493382,Directed,Tweets,390,,"<[2018-09-29T21:47:52.660Z, 2018-09-29T21:51:06.809Z]>",1
@tinashakeshack,1046143236857876480,Directed,Tweets,391,,"<[2018-09-29T21:47:52.661Z, 2018-09-29T21:49:31.281Z, 2018-09-29T21:50:42.787Z, 2018-09-29T21:51:06.809Z]>",1
1046143236857876480,http://pbs.twimg.com/ext_tw_video_thumb/1046126157513535490/pu/img/OLChj0BLjKf8fnbh.jpg,Directed,Has_media,392,,"<[2018-09-29T21:47:52.661Z, 2018-09-29T21:49:31.281Z, 2018-09-29T21:50:42.787Z, 2018-09-29T21:51:06.809Z]>",1
@shawnlogia,@tinashakeshack,Directed,Quotes_from,393,,"<[2018-09-29T21:47:52.661Z, 2018-09-29T21:51:06.809Z]>",1
@shawnlogia,1046143236857876480,Directed,Quotes,394,,"<[2018-09-29T21:47:52.661Z, 2018-09-29T21:51:06.809Z]>",1
@milanomineiro,1046154618609315840,Directed,Tweets,395,,<[2018-09-29T21:47:52.739Z]>,1
@newtonj57,1046154619502698496,Directed,Tweets,396,,<[2018-09-29T21:47:52.806Z]>,1
1046154619502698496,"#vote13",Directed,Has_hashtag,397,,<[2018-09-29T21:47:52.806Z]>,1
1046154619502698496,"#haddadpresidente",Directed,Has_hashtag,398,,<[2018-09-29T21:47:52.806Z]>,1
1046154619502698496,http://pbs.twimg.com/media/DoON8rOXoAAaO5U.jpg,Directed,Has_media,399,,<[2018-09-29T21:47:52.806Z]>,1
@haddad_fernando,1045835628070490114,Directed,Tweets,400,,"<[2018-09-29T21:47:52.806Z, 2018-09-29T21:49:35.515Z, 2018-09-29T21:51:41.628Z]>",1
1045835628070490114,"#vote13",Directed,Has_hashtag,401,,"<[2018-09-29T21:47:52.806Z, 2018-09-29T21:49:35.515Z, 2018-09-29T21:51:41.628Z]>",1
1045835628070490114,"#haddadpresidente",Directed,Has_hashtag,402,,"<[2018-09-29T21:47:52.806Z, 2018-09-29T21:49:35.515Z, 2018-09-29T21:51:41.628Z]>",1
1045835628070490114,http://pbs.twimg.com/media/DoON8rOXoAAaO5U.jpg,Directed,Has_media,403,,"<[2018-09-29T21:47:52.806Z, 2018-09-29T21:49:35.515Z, 2018-09-29T21:51:41.628Z]>",1
@newtonj57,@haddad_fernando,Directed,Retweets_from,404,,<[2018-09-29T21:47:52.806Z]>,1
@newtonj57,1045835628070490114,Directed,Retweets,405,,<[2018-09-29T21:47:52.806Z]>,1
@ziliotto7,1046154621335621634,Directed,Tweets,406,,<[2018-09-29T21:47:53.260Z]>,1
@saraalv60169430,1046154622514155521,Directed,Tweets,407,,<[2018-09-29T21:47:53.666Z]>,1
1046154622514155521,"#janaínapaschoal",Directed,Has_hashtag,408,,<[2018-09-29T21:47:53.666Z]>,1
1046154622514155521,"#eduardobolsonarofederal1720",Directed,Has_hashtag,409,,<[2018-09-29T21:47:53.666Z]>,1
1046154622514155521,"#majorolimpio177",Directed,Has_hashtag,410,,<[2018-09-29T21:47:53.666Z]>,1
1046154622514155521,"#bolsonaro17",Directed,Has_hashtag,411,,<[2018-09-29T21:47:53.666Z]>,1
1046154622514155521,"#todoscombolsonaro",Directed,Has_hashtag,412,,<[2018-09-29T21:47:53.666Z]>,1
@sergiomspereira,1046154623147479040,Directed,Tweets,413,,<[2018-09-29T21:47:53.710Z]>,1
1046154623147479040,https://twitter.com/HumbertoReisJr/status/1046152831651254275,Directed,Has_link,414,,<[2018-09-29T21:47:53.710Z]>,1
@carlydamasceno2,1046153323873734660,Directed,Tweets,415,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:49:48.203Z]>",1
1046153323873734660,https://twitter.com/HumbertoReisJr/status/1046152831651254275,Directed,Has_link,416,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:49:48.203Z]>",1
@humbertoreisjr,1046152831651254275,Directed,Tweets,417,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:47:53.712Z, 2018-09-29T21:48:38.309Z, 2018-09-29T21:49:00.123Z, 2018-09-29T21:49:32.022Z, 2018-09-29T21:49:32.862Z, 2018-09-29T21:49:48.203Z, 2018-09-29T21:49:48.204Z, 2018-09-29T21:49:48.582Z, 2018-09-29T21:50:14.022Z, 2018-09-29T21:50:54.537Z, 2018-09-29T21:51:28.632Z, 2018-09-29T21:51:33.447Z, 2018-09-29T21:51:51.532Z, 2018-09-29T21:52:07.191Z]>",1
1046152831651254275,http://pbs.twimg.com/ext_tw_video_thumb/1046150743042994181/pu/img/qWVu9s9xcN59BuWk.jpg,Directed,Has_media,418,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:47:53.712Z, 2018-09-29T21:48:38.309Z, 2018-09-29T21:49:00.123Z, 2018-09-29T21:49:32.022Z, 2018-09-29T21:49:32.862Z, 2018-09-29T21:49:48.203Z, 2018-09-29T21:49:48.204Z, 2018-09-29T21:49:48.582Z, 2018-09-29T21:50:14.022Z, 2018-09-29T21:50:54.537Z, 2018-09-29T21:51:28.632Z, 2018-09-29T21:51:33.447Z, 2018-09-29T21:51:51.532Z, 2018-09-29T21:52:07.191Z]>",1
@carlydamasceno2,@humbertoreisjr,Directed,Quotes_from,419,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:49:48.203Z]>",1
@carlydamasceno2,1046152831651254275,Directed,Quotes,420,,"<[2018-09-29T21:47:53.711Z, 2018-09-29T21:49:48.203Z]>",1
@sergiomspereira,@carlydamasceno2,Directed,Retweets_from,421,,<[2018-09-29T21:47:53.711Z]>,1
@sergiomspereira,1046153323873734660,Directed,Retweets,422,,<[2018-09-29T21:47:53.711Z]>,1
@sergiomspereira,@humbertoreisjr,Directed,Quotes_from,423,,<[2018-09-29T21:47:53.712Z]>,1
@sergiomspereira,1046152831651254275,Directed,Quotes,424,,<[2018-09-29T21:47:53.712Z]>,1
@claubraghini,1046154623961235458,Directed,Tweets,425,,<[2018-09-29T21:47:53.888Z]>,1
@joicehasselmann,1046087217633009664,Directed,Tweets,426,,"<[2018-09-29T21:47:53.888Z, 2018-09-29T21:48:09.573Z, 2018-09-29T21:48:19.209Z, 2018-09-29T21:49:00.277Z, 2018-09-29T21:49:33.470Z, 2018-09-29T21:49:47.091Z, 2018-09-29T21:50:48.767Z, 2018-09-29T21:50:51.313Z, 2018-09-29T21:51:19.999Z, 2018-09-29T21:51:32.958Z, 2018-09-29T21:51:53.988Z, 2018-09-29T21:52:10.420Z, 2018-09-29T21:52:43.707Z]>",1
@claubraghini,@joicehasselmann,Directed,Retweets_from,427,,<[2018-09-29T21:47:53.888Z]>,1
@claubraghini,1046087217633009664,Directed,Retweets,428,,<[2018-09-29T21:47:53.888Z]>,1
@humbert0almeida,1046154623537623040,Directed,Tweets,429,,<[2018-09-29T21:47:53.900Z]>,1
@ricardo___rf,1046117469021229056,Directed,Tweets,430,,"<[2018-09-29T21:47:53.900Z, 2018-09-29T21:48:31.463Z]>",1
@humbert0almeida,@ricardo___rf,Directed,Retweets_from,431,,<[2018-09-29T21:47:53.900Z]>,1
@humbert0almeida,1046117469021229056,Directed,Retweets,432,,<[2018-09-29T21:47:53.900Z]>,1
@thacanofds,1046154623621517313,Directed,Tweets,433,,<[2018-09-29T21:47:53.979Z]>,1
1046154623621517313,"#ocapitãovoltou",Directed,Has_hashtag,434,,<[2018-09-29T21:47:53.979Z]>,1
1046154623621517313,"#todoscombolsonaro",Directed,Has_hashtag,435,,<[2018-09-29T21:47:53.979Z]>,1
1046154623621517313,"#elesimeno1ºturno",Directed,Has_hashtag,436,,<[2018-09-29T21:47:53.979Z]>,1
@gabrieljrmorais,1046154624196124673,Directed,Tweets,437,,<[2018-09-29T21:47:54.056Z]>,1
1046154624196124673,https://twitter.com/AVENAoficial/status/1046123322730319874,Directed,Has_link,438,,<[2018-09-29T21:47:54.056Z]>,1
@bolsonaroisrael,1046128832737136647,Directed,Tweets,439,,<[2018-09-29T21:47:54.056Z]>,1
1046128832737136647,@correio,Directed,Has_mention,440,,<[2018-09-29T21:47:54.056Z]>,1
1046128832737136647,https://twitter.com/AVENAoficial/status/1046123322730319874,Directed,Has_link,441,,<[2018-09-29T21:47:54.056Z]>,1
@avenaoficial,1046123322730319874,Directed,Tweets,442,,"<[2018-09-29T21:47:54.056Z, 2018-09-29T21:47:54.057Z, 2018-09-29T21:48:23.366Z, 2018-09-29T21:48:24.323Z, 2018-09-29T21:48:25.008Z, 2018-09-29T21:48:28.789Z, 2018-09-29T21:49:34.701Z, 2018-09-29T21:49:36.690Z, 2018-09-29T21:49:40.724Z, 2018-09-29T21:50:09.215Z, 2018-09-29T21:50:12.544Z, 2018-09-29T21:50:35.081Z, 2018-09-29T21:50:49.930Z, 2018-09-29T21:51:11.769Z, 2018-09-29T21:51:21.618Z, 2018-09-29T21:51:22.055Z, 2018-09-29T21:51:24.782Z, 2018-09-29T21:51:34.763Z, 2018-09-29T21:51:41.214Z, 2018-09-29T21:51:49.717Z, 2018-09-29T21:51:51.840Z, 2018-09-29T21:51:54.094Z, 2018-09-29T21:51:54.095Z, 2018-09-29T21:51:54.358Z, 2018-09-29T21:52:02.723Z, 2018-09-29T21:52:40.228Z, 2018-09-29T21:52:40.914Z, 2018-09-29T21:52:42.376Z]>",1
