Source,Target,Type,Kind,Id,Label,timeset,Weight
1044392961411297281,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,3274,,<[2018-09-25T01:07:40.839Z]>,1
@_gisa___,@jairbolsonaro,Directed,Retweets_from,3275,,<[2018-09-25T01:07:40.840Z]>,1
@_gisa___,1044376971369750533,Directed,Retweets,3276,,<[2018-09-25T01:07:40.840Z]>,1
@ogabriel1914,1044392961851740160,Directed,Tweets,3277,,<[2018-09-25T01:07:40.926Z]>,1
1044392961851740160,http://pbs.twimg.com/media/Dn5UVpyWsAAl9fo.jpg,Directed,Has_media,3278,,<[2018-09-25T01:07:40.926Z]>,1
@ogabriel1914,@jairbolsonaro,Directed,Retweets_from,3279,,<[2018-09-25T01:07:40.926Z]>,1
@ogabriel1914,1044364902826160128,Directed,Retweets,3280,,<[2018-09-25T01:07:40.926Z]>,1
@aldo_passoss,1044392962074038273,Directed,Tweets,3281,,<[2018-09-25T01:07:40.944Z]>,1
@aldo_passoss,@psl_nacional,Directed,Retweets_from,3282,,<[2018-09-25T01:07:40.944Z]>,1
@aldo_passoss,1044345283184914432,Directed,Retweets,3283,,<[2018-09-25T01:07:40.944Z]>,1
@fheesoficial,1044392963487539200,Directed,Tweets,3284,,<[2018-09-25T01:07:41.342Z]>,1
1044392963487539200,"#joãocom6",Directed,Has_hashtag,3285,,<[2018-09-25T01:07:41.342Z]>,1
@fheesoficial,@arnaidojabor,Directed,Retweets_from,3286,,<[2018-09-25T01:07:41.342Z]>,1
@fheesoficial,1044387561135902720,Directed,Retweets,3287,,<[2018-09-25T01:07:41.342Z]>,1
@loucadsampa,1044392963827277824,Directed,Tweets,3288,,<[2018-09-25T01:07:41.387Z]>,1
1044392963827277824,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,3289,,<[2018-09-25T01:07:41.387Z]>,1
@loucadsampa,@jairbolsonaro,Directed,Retweets_from,3290,,<[2018-09-25T01:07:41.387Z]>,1
@loucadsampa,1044376971369750533,Directed,Retweets,3291,,<[2018-09-25T01:07:41.387Z]>,1
@thegabialves,1044392964062150657,Directed,Tweets,3292,,<[2018-09-25T01:07:41.475Z]>,1
@thegabialves,@georgmarques,Directed,Retweets_from,3293,,<[2018-09-25T01:07:41.476Z]>,1
@thegabialves,1044350572311302145,Directed,Retweets,3294,,<[2018-09-25T01:07:41.476Z]>,1
@aculpanaoedaju1,1044392964250898432,Directed,Tweets,3295,,<[2018-09-25T01:07:41.509Z]>,1
@aculpanaoedaju1,@wadih_damous,Directed,Retweets_from,3296,,<[2018-09-25T01:07:41.509Z]>,1
@aculpanaoedaju1,1044392755605250048,Directed,Retweets,3297,,<[2018-09-25T01:07:41.509Z]>,1
@ericfpaula,1044392964246687744,Directed,Tweets,3298,,"<[2018-09-25T01:07:41.548Z, 2018-09-25T01:08:18.804Z]>",1
1044392964246687744,"#joãocom6",Directed,Has_hashtag,3299,,"<[2018-09-25T01:07:41.548Z, 2018-09-25T01:08:18.804Z]>",1
@ericfpaula,@arnaidojabor,Directed,Quotes_from,3300,,"<[2018-09-25T01:07:41.548Z, 2018-09-25T01:08:18.804Z]>",1
@ericfpaula,1044387561135902720,Directed,Quotes,3301,,"<[2018-09-25T01:07:41.548Z, 2018-09-25T01:08:18.804Z]>",1
@lourdesflintz,1044392965039419393,Directed,Tweets,3302,,<[2018-09-25T01:07:41.727Z]>,1
1044392965039419393,http://pbs.twimg.com/ext_tw_video_thumb/1044298311736459265/pu/img/Ewt59DniIbrAx4L_.jpg,Directed,Has_media,3303,,<[2018-09-25T01:07:41.727Z]>,1
@lourdesflintz,@jairbolsonaro,Directed,Retweets_from,3304,,<[2018-09-25T01:07:41.727Z]>,1
@lourdesflintz,1044298528326144003,Directed,Retweets,3305,,<[2018-09-25T01:07:41.727Z]>,1
@espiritodamiao,1044392965215584256,Directed,Tweets,3306,,<[2018-09-25T01:07:41.924Z]>,1
1044392965215584256,http://pbs.twimg.com/media/Dn5t3A_UwAAY2De.jpg,Directed,Has_media,3307,,<[2018-09-25T01:07:41.924Z]>,1
@marlymms,1044392967585386496,Directed,Tweets,3308,,<[2018-09-25T01:07:42.281Z]>,1
@diogo_ramos,1044392968596213760,Directed,Tweets,3309,,<[2018-09-25T01:07:42.569Z]>,1
@alyssonlima13,1044392969284071431,Directed,Tweets,3310,,<[2018-09-25T01:07:42.690Z]>,1
1044392969284071431,http://pbs.twimg.com/media/Dn4eNbuXoAg9V8Q.jpg,Directed,Has_media,3311,,<[2018-09-25T01:07:42.690Z]>,1
@azevedolentz,1044305428895723520,Directed,Tweets,3312,,<[2018-09-25T01:07:42.690Z]>,1
1044305428895723520,http://pbs.twimg.com/media/Dn4eNbuXoAg9V8Q.jpg,Directed,Has_media,3313,,<[2018-09-25T01:07:42.690Z]>,1
@alyssonlima13,@azevedolentz,Directed,Retweets_from,3314,,<[2018-09-25T01:07:42.690Z]>,1
@alyssonlima13,1044305428895723520,Directed,Retweets,3315,,<[2018-09-25T01:07:42.690Z]>,1
@elizioalmeida,1044392972094238720,Directed,Tweets,3316,,<[2018-09-25T01:07:43.415Z]>,1
@_alexgavea_,1044284744899416065,Directed,Tweets,3317,,"<[2018-09-25T01:07:43.415Z, 2018-09-25T01:11:01.436Z]>",1
@elizioalmeida,@_alexgavea_,Directed,Retweets_from,3318,,<[2018-09-25T01:07:43.415Z]>,1
@elizioalmeida,1044284744899416065,Directed,Retweets,3319,,<[2018-09-25T01:07:43.415Z]>,1
@denisborges26,1044392972618534912,Directed,Tweets,3320,,<[2018-09-25T01:07:43.542Z]>,1
1044392972618534912,http://chn.ge/2IcQ02b,Directed,Has_link,3321,,<[2018-09-25T01:07:43.542Z]>,1
@diniz_elder,1044392972983390208,Directed,Tweets,3322,,<[2018-09-25T01:07:43.682Z]>,1
@annamineira,1044382525987188736,Directed,Tweets,3323,,<[2018-09-25T01:07:43.683Z]>,1
1044382525987188736,"#direitaunida",Directed,Has_hashtag,3324,,<[2018-09-25T01:07:43.683Z]>,1
1044382525987188736,"#bolsonaro17eleitono1ºturno",Directed,Has_hashtag,3325,,<[2018-09-25T01:07:43.683Z]>,1
@diniz_elder,@annamineira,Directed,Retweets_from,3326,,<[2018-09-25T01:07:43.683Z]>,1
@diniz_elder,1044382525987188736,Directed,Retweets,3327,,<[2018-09-25T01:07:43.683Z]>,1
@esterquevedo,1044392973499334657,Directed,Tweets,3328,,<[2018-09-25T01:07:43.747Z]>,1
1044392973499334657,http://pbs.twimg.com/media/DnJ1HiiXoAAnip3.jpg,Directed,Has_media,3329,,<[2018-09-25T01:07:43.747Z]>,1
@jairbolsonaro,1041023242109108225,Directed,Tweets,3330,,"<[2018-09-25T01:07:43.747Z, 2018-09-25T01:08:12.215Z, 2018-09-25T01:10:44.362Z]>",1
1041023242109108225,http://pbs.twimg.com/media/DnJ1HiiXoAAnip3.jpg,Directed,Has_media,3331,,"<[2018-09-25T01:07:43.747Z, 2018-09-25T01:08:12.215Z, 2018-09-25T01:10:44.362Z]>",1
@esterquevedo,@jairbolsonaro,Directed,Retweets_from,3332,,<[2018-09-25T01:07:43.747Z]>,1
@esterquevedo,1041023242109108225,Directed,Retweets,3333,,<[2018-09-25T01:07:43.747Z]>,1
@bruno_shruts,1044392973616721925,Directed,Tweets,3334,,<[2018-09-25T01:07:43.762Z]>,1
@duuartez,1044392973759385601,Directed,Tweets,3335,,<[2018-09-25T01:07:43.791Z]>,1
@bigbighum,1044392974917029888,Directed,Tweets,3336,,<[2018-09-25T01:07:44.089Z]>,1
@bridinicolas,1042435434591215616,Directed,Tweets,3337,,<[2018-09-25T01:07:44.089Z]>,1
1042435434591215616,"#bolsomitoooo",Directed,Has_hashtag,3338,,<[2018-09-25T01:07:44.089Z]>,1
1042435434591215616,http://pbs.twimg.com/media/Dnd5f59X0AA7RFs.jpg,Directed,Has_media,3339,,<[2018-09-25T01:07:44.089Z]>,1
@bigbighum,@bridinicolas,Directed,Quotes_from,3340,,<[2018-09-25T01:07:44.089Z]>,1
@bigbighum,1042435434591215616,Directed,Quotes,3341,,<[2018-09-25T01:07:44.089Z]>,1
@telambuko,1044392976691154944,Directed,Tweets,3342,,<[2018-09-25T01:07:44.520Z]>,1
@shelldoncrf,1044392976930213889,Directed,Tweets,3343,,<[2018-09-25T01:07:44.523Z]>,1
1044392976930213889,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,3344,,<[2018-09-25T01:07:44.523Z]>,1
@shelldoncrf,@jairbolsonaro,Directed,Retweets_from,3345,,<[2018-09-25T01:07:44.523Z]>,1
@shelldoncrf,1044376971369750533,Directed,Retweets,3346,,<[2018-09-25T01:07:44.523Z]>,1
@djoandersongc81,1044392978142375936,Directed,Tweets,3347,,<[2018-09-25T01:07:44.840Z]>,1
1044392978142375936,http://pbs.twimg.com/ext_tw_video_thumb/1044298311736459265/pu/img/Ewt59DniIbrAx4L_.jpg,Directed,Has_media,3348,,<[2018-09-25T01:07:44.840Z]>,1
@djoandersongc81,@jairbolsonaro,Directed,Retweets_from,3349,,<[2018-09-25T01:07:44.841Z]>,1
@djoandersongc81,1044298528326144003,Directed,Retweets,3350,,<[2018-09-25T01:07:44.841Z]>,1
@_alex14,1044392978318598144,Directed,Tweets,3351,,<[2018-09-25T01:07:44.876Z]>,1
@kaiopxffs,1044392978847076352,Directed,Tweets,3352,,<[2018-09-25T01:07:44.986Z]>,1
1044392978847076352,http://pbs.twimg.com/ext_tw_video_thumb/1044298311736459265/pu/img/Ewt59DniIbrAx4L_.jpg,Directed,Has_media,3353,,<[2018-09-25T01:07:44.986Z]>,1
@kaiopxffs,@jairbolsonaro,Directed,Retweets_from,3354,,<[2018-09-25T01:07:44.987Z]>,1
@kaiopxffs,1044298528326144003,Directed,Retweets,3355,,<[2018-09-25T01:07:44.987Z]>,1
@renatosjk,1044392979979534336,Directed,Tweets,3356,,<[2018-09-25T01:07:45.326Z]>,1
@renatosjk,@jairbolsonaro,Directed,Quotes_from,3357,,<[2018-09-25T01:07:45.326Z]>,1
@renatosjk,1044298528326144003,Directed,Quotes,3358,,<[2018-09-25T01:07:45.326Z]>,1
@norrisranger6,1044392982227677186,Directed,Tweets,3359,,<[2018-09-25T01:07:45.813Z]>,1
@donalunar,1044034045217329152,Directed,Tweets,3360,,<[2018-09-25T01:07:45.813Z]>,1
@norrisranger6,@donalunar,Directed,Retweets_from,3361,,<[2018-09-25T01:07:45.813Z]>,1
@norrisranger6,1044034045217329152,Directed,Retweets,3362,,<[2018-09-25T01:07:45.813Z]>,1
@lainenana2,1044392983653752833,Directed,Tweets,3363,,<[2018-09-25T01:07:46.124Z]>,1
1044392983653752833,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,3364,,<[2018-09-25T01:07:46.124Z]>,1
@lainenana2,@jairbolsonaro,Directed,Retweets_from,3365,,<[2018-09-25T01:07:46.124Z]>,1
@lainenana2,1044376971369750533,Directed,Retweets,3366,,<[2018-09-25T01:07:46.124Z]>,1
@fn7k,1044392983515336705,Directed,Tweets,3367,,<[2018-09-25T01:07:46.125Z]>,1
@fn7k,1040354911412805633,Directed,Tweets,3368,,<[2018-09-25T01:07:46.125Z]>,1
@fn7k,1040354911412805633,Directed,Retweets,3369,,<[2018-09-25T01:07:46.125Z]>,1
@lucimedeiros,1044392984098279424,Directed,Tweets,3370,,<[2018-09-25T01:07:46.290Z]>,1
@psl_nacional,1044342233074413574,Directed,Tweets,3371,,"<[2018-09-25T01:07:46.290Z, 2018-09-25T01:09:33.354Z]>",1
1044342233074413574,"#bolsonaronajovempan",Directed,Has_hashtag,3372,,"<[2018-09-25T01:07:46.290Z, 2018-09-25T01:09:33.354Z]>",1
@lucimedeiros,1044342233074413574,Directed,Retweets,3373,,<[2018-09-25T01:07:46.290Z]>,1
@elzasds,1044392983980912640,Directed,Tweets,3374,,<[2018-09-25T01:07:46.305Z]>,1
@brasileirosfirs,1044390405025005569,Directed,Tweets,3375,,<[2018-09-25T01:07:46.305Z]>,1
1044390405025005569,"#ibope",Directed,Has_hashtag,3376,,<[2018-09-25T01:07:46.305Z]>,1
1044390405025005569,"#globo",Directed,Has_hashtag,3377,,<[2018-09-25T01:07:46.305Z]>,1
1044390405025005569,"#lixo",Directed,Has_hashtag,3378,,<[2018-09-25T01:07:46.305Z]>,1
@elzasds,@brasileirosfirs,Directed,Retweets_from,3379,,<[2018-09-25T01:07:46.305Z]>,1
@elzasds,1044390405025005569,Directed,Retweets,3380,,<[2018-09-25T01:07:46.305Z]>,1
@cintia_beraldo,1044392984832364544,Directed,Tweets,3381,,<[2018-09-25T01:07:46.441Z]>,1
@cintia_beraldo,@antonioleitterj,Directed,Retweets_from,3382,,<[2018-09-25T01:07:46.441Z]>,1
@cintia_beraldo,1044332917651066880,Directed,Retweets,3383,,<[2018-09-25T01:07:46.441Z]>,1
@abmsonia,1044392984974950407,Directed,Tweets,3384,,<[2018-09-25T01:07:46.468Z]>,1
@andrevaladao,1044288504417714177,Directed,Tweets,3385,,"<[2018-09-25T01:07:46.468Z, 2018-09-25T01:07:58.403Z, 2018-09-25T01:08:45.988Z]>",1
@abmsonia,@andrevaladao,Directed,Retweets_from,3386,,<[2018-09-25T01:07:46.468Z]>,1
@abmsonia,1044288504417714177,Directed,Retweets,3387,,<[2018-09-25T01:07:46.468Z]>,1
@cinara70463324,1044392985532788736,Directed,Tweets,3388,,<[2018-09-25T01:07:46.609Z]>,1
@lulaoficial,1043775978332291072,Directed,Tweets,3389,,<[2018-09-25T01:07:46.609Z]>,1
1043775978332291072,https://lula.com.br/mais-de-700-artistas-e-intelectuais-declaram-apoio-a-haddad-e-manu/,Directed,Has_link,3390,,<[2018-09-25T01:07:46.609Z]>,1
@cinara70463324,@lulaoficial,Directed,Retweets_from,3391,,<[2018-09-25T01:07:46.609Z]>,1
@cinara70463324,1043775978332291072,Directed,Retweets,3392,,<[2018-09-25T01:07:46.609Z]>,1
@luizinhohsousa,1044392985738326016,Directed,Tweets,3393,,<[2018-09-25T01:07:46.631Z]>,1
@rosemarymeneze5,1044392986044493825,Directed,Tweets,3394,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
1044392986044493825,"#rouanetnão",Directed,Has_hashtag,3395,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
1044392986044493825,"#bolsonaro17",Directed,Has_hashtag,3396,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
1044392986044493825,"#elesim",Directed,Has_hashtag,3397,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
@rosemarymeneze5,@franciscomacsoa,Directed,Quotes_from,3398,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
@rosemarymeneze5,1044342184911286273,Directed,Quotes,3399,,"<[2018-09-25T01:07:46.722Z, 2018-09-25T01:10:19.081Z]>",1
@dyhelo,1044392986333917184,Directed,Tweets,3400,,<[2018-09-25T01:07:46.778Z]>,1
1044392986333917184,https://twitter.com/MarinaSilva/status/1044245093300015104,Directed,Has_link,3401,,<[2018-09-25T01:07:46.778Z]>,1
@dannilocruz,1044276954076250113,Directed,Tweets,3402,,<[2018-09-25T01:07:46.778Z]>,1
1044276954076250113,@marinasilva,Directed,Has_mention,3403,,<[2018-09-25T01:07:46.778Z]>,1
1044276954076250113,https://twitter.com/MarinaSilva/status/1044245093300015104,Directed,Has_link,3404,,<[2018-09-25T01:07:46.778Z]>,1
@dannilocruz,@marinasilva,Directed,Quotes_from,3405,,<[2018-09-25T01:07:46.779Z]>,1
@dannilocruz,1044245093300015104,Directed,Quotes,3406,,<[2018-09-25T01:07:46.779Z]>,1
@dyhelo,@dannilocruz,Directed,Retweets_from,3407,,<[2018-09-25T01:07:46.778Z]>,1
@dyhelo,1044276954076250113,Directed,Retweets,3408,,<[2018-09-25T01:07:46.778Z]>,1
@katiabrigitte,1044392986396774400,Directed,Tweets,3409,,<[2018-09-25T01:07:46.858Z]>,1
1044392986396774400,"#ibope",Directed,Has_hashtag,3410,,<[2018-09-25T01:07:46.858Z]>,1
@katiabrigitte,@henriolliveira,Directed,Retweets_from,3411,,<[2018-09-25T01:07:46.858Z]>,1
@katiabrigitte,1044379834066116612,Directed,Retweets,3412,,<[2018-09-25T01:07:46.858Z]>,1
@politicaesaude,1044392987898400768,Directed,Tweets,3413,,<[2018-09-25T01:07:47.179Z]>,1
@augustocsargom2,1044392988150046720,Directed,Tweets,3414,,<[2018-09-25T01:07:47.198Z]>,1
@augustocsargom2,@fraubraunn,Directed,Retweets_from,3415,,<[2018-09-25T01:07:47.198Z]>,1
@augustocsargom2,1044309124949905408,Directed,Retweets,3416,,<[2018-09-25T01:07:47.198Z]>,1
@crislai28386889,1044392990133932032,Directed,Tweets,3417,,<[2018-09-25T01:07:47.712Z]>,1
@gersonteixeir13,1044392990805020679,Directed,Tweets,3418,,<[2018-09-25T01:07:47.894Z]>,1
1044381359287013376,@joaoamoedonovo,Directed,Has_mention,3419,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
1044381359287013376,@redeglobo,Directed,Has_mention,3420,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
@gabriel80056770,1044378108227473408,Directed,Tweets,3421,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
1044378108227473408,"#joaocom6",Directed,Has_hashtag,3422,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
@joaobmc,@gabriel80056770,Directed,Quotes_from,3423,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
@joaobmc,1044378108227473408,Directed,Quotes,3424,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:10:43.356Z]>",1
@gersonteixeir13,@joaobmc,Directed,Retweets_from,3425,,"<[2018-09-25T01:07:47.894Z, 2018-09-25T01:07:54.860Z]>",1
@gersonteixeir13,1044381359287013376,Directed,Retweets,3426,,<[2018-09-25T01:07:47.894Z]>,1
@gersonteixeir13,@gabriel80056770,Directed,Quotes_from,3427,,<[2018-09-25T01:07:47.894Z]>,1
@gersonteixeir13,1044378108227473408,Directed,Quotes,3428,,<[2018-09-25T01:07:47.894Z]>,1
@joaoapetry,1044392991685857286,Directed,Tweets,3429,,<[2018-09-25T01:07:48.020Z]>,1
@alvarodias_,1044356490558164993,Directed,Tweets,3430,,<[2018-09-25T01:07:48.020Z]>,1
1044356490558164993,"#alvarodias19",Directed,Has_hashtag,3431,,<[2018-09-25T01:07:48.020Z]>,1
1044356490558164993,http://pbs.twimg.com/ext_tw_video_thumb/1044356448287948800/pu/img/zvMhTunTBgNnHcio.jpg,Directed,Has_media,3432,,<[2018-09-25T01:07:48.020Z]>,1
@joaoapetry,@alvarodias_,Directed,Retweets_from,3433,,<[2018-09-25T01:07:48.020Z]>,1
@joaoapetry,1044356490558164993,Directed,Retweets,3434,,<[2018-09-25T01:07:48.020Z]>,1
@dancommarina18,1044392990939238400,Directed,Tweets,3435,,<[2018-09-25T01:07:48.142Z]>,1
1044392990939238400,https://marinasilva.org.br/,Directed,Has_link,3436,,<[2018-09-25T01:07:48.142Z]>,1
1044392990939238400,http://pbs.twimg.com/media/Dn5t4aOXcAEYF-N.jpg,Directed,Has_media,3437,,<[2018-09-25T01:07:48.142Z]>,1
@semperfi1122,1044392992214323200,Directed,Tweets,3438,,<[2018-09-25T01:07:48.161Z]>,1
@semperfi1122,@flaviobolsonaro,Directed,Retweets_from,3439,,<[2018-09-25T01:07:48.162Z]>,1
@semperfi1122,1044306598041190401,Directed,Retweets,3440,,<[2018-09-25T01:07:48.162Z]>,1
@lulinha70116159,1044392992713441280,Directed,Tweets,3441,,<[2018-09-25T01:07:48.306Z]>,1
@lulinha70116159,@psl_nacional,Directed,Retweets_from,3442,,<[2018-09-25T01:07:48.306Z]>,1
@lulinha70116159,1044344985322229760,Directed,Retweets,3443,,<[2018-09-25T01:07:48.306Z]>,1
@dougsoaresmb,1044392993510305792,Directed,Tweets,3444,,<[2018-09-25T01:07:48.457Z]>,1
@dougsoaresmb,@palmeirasbh2,Directed,Retweets_from,3445,,<[2018-09-25T01:07:48.457Z]>,1
@dougsoaresmb,1043897046707695616,Directed,Retweets,3446,,<[2018-09-25T01:07:48.457Z]>,1
@dezemb,1044392994022068224,Directed,Tweets,3447,,<[2018-09-25T01:07:48.610Z]>,1
1044392994022068224,"#aquinão",Directed,Has_hashtag,3448,,<[2018-09-25T01:07:48.610Z]>,1
@fuligemdelua,1044392994546348037,Directed,Tweets,3449,,<[2018-09-25T01:07:48.831Z]>,1
1044392994546348037,https://twitter.com/joaoamoedonovo/status/1044332852001861637,Directed,Has_link,3450,,<[2018-09-25T01:07:48.831Z]>,1
@marcelodarw,1044375382827442177,Directed,Tweets,3451,,"<[2018-09-25T01:07:48.832Z, 2018-09-25T01:08:46.276Z, 2018-09-25T01:09:00.258Z, 2018-09-25T01:09:13.811Z, 2018-09-25T01:10:03.507Z, 2018-09-25T01:10:06.458Z, 2018-09-25T01:10:18.833Z, 2018-09-25T01:11:03.671Z, 2018-09-25T01:11:37.082Z]>",1
1044375382827442177,https://twitter.com/joaoamoedonovo/status/1044332852001861637,Directed,Has_link,3452,,"<[2018-09-25T01:07:48.832Z, 2018-09-25T01:08:46.276Z, 2018-09-25T01:09:00.258Z, 2018-09-25T01:09:13.811Z, 2018-09-25T01:10:03.507Z, 2018-09-25T01:10:06.458Z, 2018-09-25T01:10:18.833Z, 2018-09-25T01:11:03.671Z, 2018-09-25T01:11:37.082Z]>",1
@marcelodarw,@joaoamoedonovo,Directed,Quotes_from,3453,,"<[2018-09-25T01:07:48.832Z, 2018-09-25T01:08:46.276Z, 2018-09-25T01:09:00.258Z, 2018-09-25T01:09:13.811Z, 2018-09-25T01:10:03.507Z, 2018-09-25T01:10:06.458Z, 2018-09-25T01:10:18.833Z, 2018-09-25T01:11:03.671Z, 2018-09-25T01:11:37.082Z]>",1
@marcelodarw,1044332852001861637,Directed,Quotes,3454,,"<[2018-09-25T01:07:48.832Z, 2018-09-25T01:08:46.276Z, 2018-09-25T01:09:00.258Z, 2018-09-25T01:09:13.811Z, 2018-09-25T01:10:03.507Z, 2018-09-25T01:10:06.458Z, 2018-09-25T01:10:18.833Z, 2018-09-25T01:11:03.671Z, 2018-09-25T01:11:37.082Z]>",1
@fuligemdelua,@marcelodarw,Directed,Retweets_from,3455,,<[2018-09-25T01:07:48.832Z]>,1
@fuligemdelua,1044375382827442177,Directed,Retweets,3456,,<[2018-09-25T01:07:48.832Z]>,1
@fuligemdelua,@joaoamoedonovo,Directed,Quotes_from,3457,,<[2018-09-25T01:07:48.832Z]>,1
@fuligemdelua,1044332852001861637,Directed,Quotes,3458,,<[2018-09-25T01:07:48.832Z]>,1
@sandrovarela,1044392995209060352,Directed,Tweets,3459,,<[2018-09-25T01:07:48.935Z]>,1
@joaspassos,1044392996056289290,Directed,Tweets,3460,,<[2018-09-25T01:07:49.140Z]>,1
1044392996056289290,"#odia8seráépico",Directed,Has_hashtag,3461,,<[2018-09-25T01:07:49.140Z]>,1
@joaspassos,@jairbolsonaro,Directed,Quotes_from,3462,,<[2018-09-25T01:07:49.141Z]>,1
@joaspassos,1044376971369750533,Directed,Quotes,3463,,<[2018-09-25T01:07:49.141Z]>,1
@andreiacarlac,1044392998061125632,Directed,Tweets,3464,,<[2018-09-25T01:07:49.617Z]>,1
@danidecasttro,1044392998518312960,Directed,Tweets,3465,,<[2018-09-25T01:07:49.720Z]>,1
@hudsonphablo,1044392999533383680,Directed,Tweets,3466,,<[2018-09-25T01:07:49.896Z]>,1
1044392999533383680,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,3467,,<[2018-09-25T01:07:49.896Z]>,1
@hudsonphablo,@jairbolsonaro,Directed,Retweets_from,3468,,<[2018-09-25T01:07:49.896Z]>,1
@hudsonphablo,1044376971369750533,Directed,Retweets,3469,,<[2018-09-25T01:07:49.896Z]>,1
@madu_crvg,1044393000921702400,Directed,Tweets,3470,,<[2018-09-25T01:07:50.253Z]>,1
@desinfnao,1042570191127949312,Directed,Tweets,3471,,<[2018-09-25T01:07:50.254Z]>,1
@madu_crvg,@desinfnao,Directed,Retweets_from,3472,,<[2018-09-25T01:07:50.254Z]>,1
@madu_crvg,1042570191127949312,Directed,Retweets,3473,,<[2018-09-25T01:07:50.254Z]>,1
@tuly_costa,1044393000670035968,Directed,Tweets,3474,,<[2018-09-25T01:07:50.335Z]>,1
1044393000670035968,https://twitter.com/marixareal/status/1043837645674172416,Directed,Has_link,3475,,<[2018-09-25T01:07:50.335Z]>,1
@tuly_costa,@giselanegrao,Directed,Retweets_from,3476,,<[2018-09-25T01:07:50.335Z]>,1
@tuly_costa,1044391825300230146,Directed,Retweets,3477,,<[2018-09-25T01:07:50.335Z]>,1
@tuly_costa,@marixareal,Directed,Quotes_from,3478,,<[2018-09-25T01:07:50.336Z]>,1
@tuly_costa,1043837645674172416,Directed,Quotes,3479,,<[2018-09-25T01:07:50.336Z]>,1
@thaisa07071973,1044393001475289088,Directed,Tweets,3480,,<[2018-09-25T01:07:50.386Z]>,1
1044393001475289088,http://pbs.twimg.com/media/Dn3xvb7XoAI5bco.jpg,Directed,Has_media,3481,,<[2018-09-25T01:07:50.386Z]>,1
@thaisa07071973,@jairbolsonaro,Directed,Retweets_from,3482,,<[2018-09-25T01:07:50.386Z]>,1
@thaisa07071973,1044256492109647873,Directed,Retweets,3483,,<[2018-09-25T01:07:50.386Z]>,1
@mararselva,1044393001844449280,Directed,Tweets,3484,,<[2018-09-25T01:07:50.479Z]>,1
@csaraug66221301,1044393002133848065,Directed,Tweets,3485,,<[2018-09-25T01:07:50.515Z]>,1
@csaraug66221301,@cleiton_militar,Directed,Retweets_from,3486,,<[2018-09-25T01:07:50.516Z]>,1
@csaraug66221301,1044382804317020160,Directed,Retweets,3487,,<[2018-09-25T01:07:50.516Z]>,1
@vitordi78097547,1044393002968469505,Directed,Tweets,3488,,<[2018-09-25T01:07:50.708Z]>,1
@vitordi78097547,@crissrc,Directed,Retweets_from,3489,,<[2018-09-25T01:07:50.708Z]>,1
@vitordi78097547,1044206170939019264,Directed,Retweets,3490,,<[2018-09-25T01:07:50.708Z]>,1
@gersonteixeir13,1044393005174730752,Directed,Tweets,3491,,<[2018-09-25T01:07:51.294Z]>,1
1044393005174730752,"#joaocom6",Directed,Has_hashtag,3492,,<[2018-09-25T01:07:51.294Z]>,1
@gersonteixeir13,@deicideuh,Directed,Retweets_from,3493,,<[2018-09-25T01:07:51.294Z]>,1
@gersonteixeir13,1044382874064031745,Directed,Retweets,3494,,<[2018-09-25T01:07:51.294Z]>,1
@pauloa90,1044393005984157697,Directed,Tweets,3495,,<[2018-09-25T01:07:51.530Z]>,1
1044393005984157697,"#rouanetnão",Directed,Has_hashtag,3496,,<[2018-09-25T01:07:51.530Z]>,1
@lagrutta,1044391895680634881,Directed,Tweets,3497,,"<[2018-09-25T01:07:51.530Z, 2018-09-25T01:08:53.278Z]>",1
1044391895680634881,http://pbs.twimg.com/media/Dn5s4TmXoAAaEi3.jpg,Directed,Has_media,3498,,"<[2018-09-25T01:07:51.530Z, 2018-09-25T01:08:53.278Z]>",1
@pauloa90,@lagrutta,Directed,Quotes_from,3499,,<[2018-09-25T01:07:51.530Z]>,1
@pauloa90,1044391895680634881,Directed,Quotes,3500,,<[2018-09-25T01:07:51.530Z]>,1
@fn7k,1044393006974074880,Directed,Tweets,3501,,<[2018-09-25T01:07:51.701Z]>,1
