Source,Target,Type,Kind,Id,Label,timeset,Weight
@gabriel_groma,1046709577939644416,Directed,Tweets,7204,,"<[2018-10-01T11:26:45.240Z, 2018-10-01T11:27:04.559Z]>",1
1046709577939644416,http://pbs.twimg.com/media/DoaoiyIUwAAAd39.jpg,Directed,Has_media,7205,,"<[2018-10-01T11:26:45.240Z, 2018-10-01T11:27:04.559Z]>",1
@dr___evil,@gabriel_groma,Directed,Quotes_from,7206,,"<[2018-10-01T11:26:45.240Z, 2018-10-01T11:27:04.559Z]>",1
@dr___evil,1046709577939644416,Directed,Quotes,7207,,"<[2018-10-01T11:26:45.240Z, 2018-10-01T11:27:04.559Z]>",1
@jotavev0,1046723083636224000,Directed,Tweets,7208,,<[2018-10-01T11:26:45.296Z]>,1
@jotavev0,@munaier,Directed,Retweets_from,7209,,<[2018-10-01T11:26:45.297Z]>,1
@jotavev0,1046187030802296833,Directed,Retweets,7210,,<[2018-10-01T11:26:45.297Z]>,1
@joosobral12,1046723083908915200,Directed,Tweets,7211,,<[2018-10-01T11:26:45.307Z]>,1
@robertk72515553,1046723084902903815,Directed,Tweets,7212,,<[2018-10-01T11:26:45.519Z]>,1
1046723084902903815,"#somosbolsonaro17",Directed,Has_hashtag,7213,,<[2018-10-01T11:26:45.519Z]>,1
1046723084902903815,http://pbs.twimg.com/ext_tw_video_thumb/1046442294474395648/pu/img/tVSTXwqsmGcV9pj-.jpg,Directed,Has_media,7214,,<[2018-10-01T11:26:45.519Z]>,1
@robertk72515553,@avenaoficial,Directed,Retweets_from,7215,,<[2018-10-01T11:26:45.519Z]>,1
@robertk72515553,1046442380327624705,Directed,Retweets,7216,,<[2018-10-01T11:26:45.519Z]>,1
@wineplusdine2,1046723085158809606,Directed,Tweets,7217,,<[2018-10-01T11:26:45.669Z]>,1
1046723085158809606,@joaoamoedonovo,Directed,Has_mention,7218,,<[2018-10-01T11:26:45.669Z]>,1
1046723085158809606,@partidonovo30,Directed,Has_mention,7219,,<[2018-10-01T11:26:45.669Z]>,1
1046723085158809606,@redeglobo,Directed,Has_mention,7220,,<[2018-10-01T11:26:45.669Z]>,1
1046723085158809606,"#joaonosdebates",Directed,Has_hashtag,7221,,<[2018-10-01T11:26:45.669Z]>,1
