Source,Target,Type,Kind,Id,Label,timeset,Weight
@eduardo82970724,1047080274570465280,Directed,Tweets,2023,,<[2018-10-02T11:06:06.227Z]>,1
@orlando1949,1047080275694497793,Directed,Tweets,2024,,<[2018-10-02T11:06:06.465Z]>,1
1047080275694497793,"#brasil",Directed,Has_hashtag,2025,,<[2018-10-02T11:06:06.465Z]>,1
@eduardo_bittar,1046720458014552065,Directed,Tweets,2026,,"<[2018-10-02T11:06:06.465Z, 2018-10-02T15:47:37.474Z]>",1
1046720458014552065,"#brasil",Directed,Has_hashtag,2027,,"<[2018-10-02T11:06:06.465Z, 2018-10-02T15:47:37.474Z]>",1
1046720458014552065,"#venezuela",Directed,Has_hashtag,2028,,"<[2018-10-02T11:06:06.465Z, 2018-10-02T15:47:37.474Z]>",1
1046720458014552065,http://pbs.twimg.com/ext_tw_video_thumb/1046717820480950272/pu/img/gaZJ5ceq24k3g1kW.jpg,Directed,Has_media,2029,,"<[2018-10-02T11:06:06.465Z, 2018-10-02T15:47:37.474Z]>",1
@orlando1949,@eduardo_bittar,Directed,Retweets_from,2030,,<[2018-10-02T11:06:06.465Z]>,1
@orlando1949,1046720458014552065,Directed,Retweets,2031,,<[2018-10-02T11:06:06.465Z]>,1
@marcospfurlan,1047080269138812929,Directed,Tweets,2032,,<[2018-10-02T11:06:06.522Z]>,1
1047080269138812929,"#pennywise",Directed,Has_hashtag,2033,,<[2018-10-02T11:06:06.522Z]>,1
@direita__brasil,1047080277892378624,Directed,Tweets,2034,,<[2018-10-02T11:06:07.127Z]>,1
1047080277892378624,"#bolsonaroamordobrasil",Directed,Has_hashtag,2035,,<[2018-10-02T11:06:07.127Z]>,1
1047080277892378624,https://twitter.com/jairbolsonaro/status/1047073236591235074,Directed,Has_link,2036,,<[2018-10-02T11:06:07.127Z]>,1
@antonio902car,1047076935115915266,Directed,Tweets,2037,,<[2018-10-02T11:06:07.127Z]>,1
1047076935115915266,"#bolsonaroamordobrasil",Directed,Has_hashtag,2038,,<[2018-10-02T11:06:07.127Z]>,1
1047076935115915266,https://twitter.com/jairbolsonaro/status/1047073236591235074,Directed,Has_link,2039,,<[2018-10-02T11:06:07.127Z]>,1
@antonio902car,@jairbolsonaro,Directed,Quotes_from,2040,,<[2018-10-02T11:06:07.127Z]>,1
@antonio902car,1047073236591235074,Directed,Quotes,2041,,<[2018-10-02T11:06:07.127Z]>,1
@direita__brasil,@antonio902car,Directed,Retweets_from,2042,,<[2018-10-02T11:06:07.127Z]>,1
@direita__brasil,1047076935115915266,Directed,Retweets,2043,,<[2018-10-02T11:06:07.127Z]>,1
@direita__brasil,@jairbolsonaro,Directed,Quotes_from,2044,,"<[2018-10-02T11:06:07.127Z, 2018-10-02T11:06:29.786Z]>",1
@direita__brasil,1047073236591235074,Directed,Quotes,2045,,<[2018-10-02T11:06:07.127Z]>,1
@terezab,1047080283844108288,Directed,Tweets,2046,,<[2018-10-02T11:06:08.342Z]>,1
@terezab,@damadeferroofic,Directed,Retweets_from,2047,,<[2018-10-02T11:06:08.342Z]>,1
@terezab,1047077131665182722,Directed,Retweets,2048,,<[2018-10-02T11:06:08.342Z]>,1
@marfine01,1047080283760144384,Directed,Tweets,2049,,<[2018-10-02T11:06:08.367Z]>,1
@tuliotoscano1,1046716535539224582,Directed,Tweets,2050,,<[2018-10-02T11:06:08.368Z]>,1
1046716535539224582,"#ondalaranja",Directed,Has_hashtag,2051,,<[2018-10-02T11:06:08.368Z]>,1
1046716535539224582,"#novobrasil",Directed,Has_hashtag,2052,,<[2018-10-02T11:06:08.368Z]>,1
1046716535539224582,"#vote30",Directed,Has_hashtag,2053,,<[2018-10-02T11:06:08.368Z]>,1
1046716535539224582,"#joaonosdebates",Directed,Has_hashtag,2054,,<[2018-10-02T11:06:08.368Z]>,1
1046716535539224582,"#votejoãoamoêdo",Directed,Has_hashtag,2055,,<[2018-10-02T11:06:08.368Z]>,1
@marfine01,@tuliotoscano1,Directed,Retweets_from,2056,,<[2018-10-02T11:06:08.368Z]>,1
@marfine01,1046716535539224582,Directed,Retweets,2057,,<[2018-10-02T11:06:08.368Z]>,1
@robbson7,1047080285236547584,Directed,Tweets,2058,,<[2018-10-02T11:06:08.688Z]>,1
@robbson7,@blogdopim,Directed,Retweets_from,2059,,<[2018-10-02T11:06:08.688Z]>,1
@robbson7,1046912676578963456,Directed,Retweets,2060,,<[2018-10-02T11:06:08.688Z]>,1
@jadson027,1047080285928591360,Directed,Tweets,2061,,<[2018-10-02T11:06:08.908Z]>,1
@alferes58056179,1047080286406762497,Directed,Tweets,2062,,<[2018-10-02T11:06:08.979Z]>,1
@_aureliozem,1047080286658400256,Directed,Tweets,2063,,<[2018-10-02T11:06:09.037Z]>,1
@_aureliozem,@cirogomes,Directed,Retweets_from,2064,,<[2018-10-02T11:06:09.037Z]>,1
@_aureliozem,1046872242150416384,Directed,Retweets,2065,,<[2018-10-02T11:06:09.037Z]>,1
@adrianamoraes__,1047080291934846978,Directed,Tweets,2066,,<[2018-10-02T11:06:10.329Z]>,1
1047080291934846978,https://twitter.com/OGloboPolitica/status/1046925820118355968,Directed,Has_link,2067,,<[2018-10-02T11:06:10.329Z]>,1
@adrianamoraes__,@soufael,Directed,Retweets_from,2068,,<[2018-10-02T11:06:10.329Z]>,1
@adrianamoraes__,1046926841305546752,Directed,Retweets,2069,,<[2018-10-02T11:06:10.329Z]>,1
@adrianamoraes__,@oglobopolitica,Directed,Quotes_from,2070,,<[2018-10-02T11:06:10.329Z]>,1
@adrianamoraes__,1046925820118355968,Directed,Quotes,2071,,<[2018-10-02T11:06:10.329Z]>,1
@letcia73035995,1047080295600705538,Directed,Tweets,2072,,<[2018-10-02T11:06:11.227Z]>,1
@drpeixotobrasil,1047080297865580544,Directed,Tweets,2073,,<[2018-10-02T11:06:11.823Z]>,1
1047080297865580544,@geraldoalckmin,Directed,Has_mention,2074,,<[2018-10-02T11:06:11.823Z]>,1
1047080297865580544,@anaamelialemos,Directed,Has_mention,2075,,<[2018-10-02T11:06:11.823Z]>,1
@drpeixotobrasil,@anaamelialemos,Directed,Quotes_from,2076,,<[2018-10-02T11:06:11.823Z]>,1
@drpeixotobrasil,1046948189654396928,Directed,Quotes,2077,,<[2018-10-02T11:06:11.823Z]>,1
@aleestefan,1047080300583555072,Directed,Tweets,2078,,<[2018-10-02T11:06:12.424Z]>,1
@flavio310558,1047080301586014208,Directed,Tweets,2079,,<[2018-10-02T11:06:12.573Z]>,1
@partidonovo30,1046791228245909504,Directed,Tweets,2080,,"<[2018-10-02T11:06:12.573Z, 2018-10-02T11:06:18.359Z, 2018-10-02T15:49:15.561Z]>",1
1046791228245909504,"#eleiçōes2018",Directed,Has_hashtag,2081,,"<[2018-10-02T11:06:12.573Z, 2018-10-02T11:06:18.359Z, 2018-10-02T15:49:15.561Z]>",1
1046791228245909504,"#vote30",Directed,Has_hashtag,2082,,"<[2018-10-02T11:06:12.573Z, 2018-10-02T11:06:18.359Z, 2018-10-02T15:49:15.561Z]>",1
1046791228245909504,http://pbs.twimg.com/media/DobzEbzX0AIhu66.jpg,Directed,Has_media,2083,,"<[2018-10-02T11:06:12.573Z, 2018-10-02T11:06:18.359Z, 2018-10-02T15:49:15.561Z]>",1
@flavio310558,@partidonovo30,Directed,Retweets_from,2084,,<[2018-10-02T11:06:12.573Z]>,1
@flavio310558,1046791228245909504,Directed,Retweets,2085,,<[2018-10-02T11:06:12.573Z]>,1
@byungerking,1047080302089261058,Directed,Tweets,2086,,<[2018-10-02T11:06:12.741Z]>,1
@byungerking,@cirogomes,Directed,Retweets_from,2087,,<[2018-10-02T11:06:12.741Z]>,1
@byungerking,1047078851136905217,Directed,Retweets,2088,,<[2018-10-02T11:06:12.741Z]>,1
@lfpl33,1047080302416420864,Directed,Tweets,2089,,<[2018-10-02T11:06:12.828Z]>,1
@lfpl33,@joaoamoedonovo,Directed,Retweets_from,2090,,<[2018-10-02T11:06:12.828Z]>,1
@lfpl33,1046575813196435456,Directed,Retweets,2091,,<[2018-10-02T11:06:12.828Z]>,1
@jovemdumbledore,1047080304626884608,Directed,Tweets,2092,,<[2018-10-02T11:06:13.296Z]>,1
@jovemdumbledore,@stevexrogerx,Directed,Retweets_from,2093,,<[2018-10-02T11:06:13.296Z]>,1
@jovemdumbledore,1047079844905988097,Directed,Retweets,2094,,<[2018-10-02T11:06:13.296Z]>,1
@helio_mothci,1047080304849170432,Directed,Tweets,2095,,<[2018-10-02T11:06:13.410Z]>,1
1047080304849170432,"#bolsonaroamordobrasil",Directed,Has_hashtag,2096,,<[2018-10-02T11:06:13.410Z]>,1
@smbecerra,1047074968834588675,Directed,Tweets,2097,,<[2018-10-02T11:06:13.411Z]>,1
1047074968834588675,"#bolsonaroamordobrasil",Directed,Has_hashtag,2098,,<[2018-10-02T11:06:13.411Z]>,1
1047074968834588675,http://pbs.twimg.com/media/Dof1Ht9XUAAbTns.jpg,Directed,Has_media,2099,,<[2018-10-02T11:06:13.411Z]>,1
1047074968834588675,http://pbs.twimg.com/media/Dof1IQYWkAY8MVK.jpg,Directed,Has_media,2100,,<[2018-10-02T11:06:13.411Z]>,1
@helio_mothci,@smbecerra,Directed,Retweets_from,2101,,<[2018-10-02T11:06:13.411Z]>,1
@helio_mothci,1047074968834588675,Directed,Retweets,2102,,<[2018-10-02T11:06:13.411Z]>,1
@pedrolcss,1047080305599946752,Directed,Tweets,2103,,<[2018-10-02T11:06:13.555Z]>,1
1047080305599946752,https://twitter.com/joaoamoedonovo/status/1046568081936601090,Directed,Has_link,2104,,<[2018-10-02T11:06:13.555Z]>,1
@estargiri,1046569989266903040,Directed,Tweets,2105,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.152Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
1046569989266903040,https://twitter.com/joaoamoedonovo/status/1046568081936601090,Directed,Has_link,2106,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.152Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
@joaoamoedonovo,1046568081936601090,Directed,Tweets,2107,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.153Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
1046568081936601090,"#joãonosdebates",Directed,Has_hashtag,2108,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.153Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
1046568081936601090,"#ovotonarecord",Directed,Has_hashtag,2109,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.153Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
@estargiri,@joaoamoedonovo,Directed,Quotes_from,2110,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.153Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
@estargiri,1046568081936601090,Directed,Quotes,2111,,"<[2018-10-02T11:06:13.556Z, 2018-10-02T11:07:12.306Z, 2018-10-02T11:07:56.153Z, 2018-10-02T11:08:21.737Z, 2018-10-02T15:47:47.267Z]>",1
@pedrolcss,@estargiri,Directed,Retweets_from,2112,,<[2018-10-02T11:06:13.556Z]>,1
@pedrolcss,1046569989266903040,Directed,Retweets,2113,,<[2018-10-02T11:06:13.556Z]>,1
@pedrolcss,@joaoamoedonovo,Directed,Quotes_from,2114,,<[2018-10-02T11:06:13.556Z]>,1
@pedrolcss,1046568081936601090,Directed,Quotes,2115,,<[2018-10-02T11:06:13.556Z]>,1
@spookyrisa,1047080307151777792,Directed,Tweets,2116,,"<[2018-10-02T11:06:14.300Z, 2018-10-02T11:06:35.043Z]>",1
@giuschneider1,1046494721621852161,Directed,Tweets,2117,,"<[2018-10-02T11:06:14.301Z, 2018-10-02T11:06:35.043Z]>",1
@spookyrisa,@giuschneider1,Directed,Quotes_from,2118,,"<[2018-10-02T11:06:14.301Z, 2018-10-02T11:06:35.043Z]>",1
@spookyrisa,1046494721621852161,Directed,Quotes,2119,,"<[2018-10-02T11:06:14.301Z, 2018-10-02T11:06:35.043Z]>",1
@analfanofutebol,1047080308674301952,Directed,Tweets,2120,,<[2018-10-02T11:06:14.302Z]>,1
@fadadodebosh,1047080309920030721,Directed,Tweets,2121,,<[2018-10-02T11:06:14.604Z]>,1
1047080309920030721,https://twitter.com/cirogomes/status/1046912818757427200,Directed,Has_link,2122,,<[2018-10-02T11:06:14.604Z]>,1
@pridrisk,1047077433596416000,Directed,Tweets,2123,,<[2018-10-02T11:06:14.604Z]>,1
1047077433596416000,https://twitter.com/cirogomes/status/1046912818757427200,Directed,Has_link,2124,,<[2018-10-02T11:06:14.604Z]>,1
@pridrisk,@cirogomes,Directed,Quotes_from,2125,,<[2018-10-02T11:06:14.604Z]>,1
@pridrisk,1046912818757427200,Directed,Quotes,2126,,<[2018-10-02T11:06:14.604Z]>,1
@fadadodebosh,@pridrisk,Directed,Retweets_from,2127,,<[2018-10-02T11:06:14.604Z]>,1
@fadadodebosh,1047077433596416000,Directed,Retweets,2128,,<[2018-10-02T11:06:14.604Z]>,1
@fadadodebosh,@cirogomes,Directed,Quotes_from,2129,,<[2018-10-02T11:06:14.604Z]>,1
@fadadodebosh,1046912818757427200,Directed,Quotes,2130,,<[2018-10-02T11:06:14.604Z]>,1
@irmapereiradas1,1047080312239546368,Directed,Tweets,2131,,<[2018-10-02T11:06:15.185Z]>,1
1047080312239546368,"#majorcostaesilva27",Directed,Has_hashtag,2132,,<[2018-10-02T11:06:15.185Z]>,1
@danaugber1,1047079041482862593,Directed,Tweets,2133,,<[2018-10-02T11:06:15.186Z]>,1
@irmapereiradas1,@danaugber1,Directed,Quotes_from,2134,,<[2018-10-02T11:06:15.186Z]>,1
@irmapereiradas1,1047079041482862593,Directed,Quotes,2135,,<[2018-10-02T11:06:15.186Z]>,1
@nathcatorres,1047080314735079425,Directed,Tweets,2136,,<[2018-10-02T11:06:15.732Z]>,1
@nathcatorres,@cirogomes,Directed,Retweets_from,2137,,<[2018-10-02T11:06:15.733Z]>,1
@nathcatorres,1046872242150416384,Directed,Retweets,2138,,<[2018-10-02T11:06:15.733Z]>,1
@lucasborges444,1047080316245037056,Directed,Tweets,2139,,<[2018-10-02T11:06:16.125Z]>,1
@lucasborges444,@benebarbosa_mvb,Directed,Retweets_from,2140,,<[2018-10-02T11:06:16.125Z]>,1
@lucasborges444,1046944350012366848,Directed,Retweets,2141,,<[2018-10-02T11:06:16.125Z]>,1
@remenaia,1047080317553655809,Directed,Tweets,2142,,<[2018-10-02T11:06:16.411Z]>,1
@igoraraujojj,1046059445552320513,Directed,Tweets,2143,,"<[2018-10-02T11:06:16.412Z, 2018-10-02T11:07:04.733Z]>",1
1046059445552320513,"#todoscombolsonaro",Directed,Has_hashtag,2144,,"<[2018-10-02T11:06:16.412Z, 2018-10-02T11:07:04.733Z]>",1
@remenaia,@igoraraujojj,Directed,Retweets_from,2145,,<[2018-10-02T11:06:16.412Z]>,1
@remenaia,1046059445552320513,Directed,Retweets,2146,,<[2018-10-02T11:06:16.412Z]>,1
@eng_rob,1047080320854568960,Directed,Tweets,2147,,<[2018-10-02T11:06:17.204Z]>,1
@eng_rob,@cirogomes,Directed,Retweets_from,2148,,<[2018-10-02T11:06:17.204Z]>,1
@eng_rob,1047078851136905217,Directed,Retweets,2149,,<[2018-10-02T11:06:17.204Z]>,1
@rosanecamargo,1047080322683326466,Directed,Tweets,2150,,<[2018-10-02T11:06:17.627Z]>,1
1047080322683326466,https://www1.folha.uol.com.br/colunas/celso-rocha-de-barros/2018/10/bolsonaro-fara-guerra-aos-pobres.shtml,Directed,Has_link,2151,,<[2018-10-02T11:06:17.627Z]>,1
@npto,1046723756184473610,Directed,Tweets,2152,,"<[2018-10-02T11:06:17.627Z, 2018-10-02T11:07:19.499Z]>",1
1046723756184473610,https://www1.folha.uol.com.br/colunas/celso-rocha-de-barros/2018/10/bolsonaro-fara-guerra-aos-pobres.shtml,Directed,Has_link,2153,,"<[2018-10-02T11:06:17.627Z, 2018-10-02T11:07:19.499Z]>",1
@rosanecamargo,@npto,Directed,Retweets_from,2154,,<[2018-10-02T11:06:17.627Z]>,1
@rosanecamargo,1046723756184473610,Directed,Retweets,2155,,<[2018-10-02T11:06:17.627Z]>,1
@danilomorato,1047080323639652352,Directed,Tweets,2156,,<[2018-10-02T11:06:17.898Z]>,1
1047080323639652352,"#cirosim",Directed,Has_hashtag,2157,,<[2018-10-02T11:06:17.898Z]>,1
1047080323639652352,"#ciro12",Directed,Has_hashtag,2158,,<[2018-10-02T11:06:17.898Z]>,1
1047080323639652352,http://pbs.twimg.com/amplify_video_thumb/1046897087525326848/img/JkM9f3WKFNQOoloF.jpg,Directed,Has_media,2159,,<[2018-10-02T11:06:17.898Z]>,1
@danilomorato,@cirogomes,Directed,Retweets_from,2160,,<[2018-10-02T11:06:17.898Z]>,1
@danilomorato,1047063647879684096,Directed,Retweets,2161,,<[2018-10-02T11:06:17.898Z]>,1
@dannihelena,1047080325690642432,Directed,Tweets,2162,,<[2018-10-02T11:06:18.359Z]>,1
@dannihelena,@partidonovo30,Directed,Retweets_from,2163,,<[2018-10-02T11:06:18.359Z]>,1
@dannihelena,1046791228245909504,Directed,Retweets,2164,,<[2018-10-02T11:06:18.359Z]>,1
@fe_stevanini,1047080327200542720,Directed,Tweets,2165,,<[2018-10-02T11:06:18.739Z]>,1
1047080327200542720,"#elesimeno1turno",Directed,Has_hashtag,2166,,<[2018-10-02T11:06:18.739Z]>,1
@ibiodreina,1047080331604578305,Directed,Tweets,2167,,<[2018-10-02T11:06:19.766Z]>,1
@ibiodreina,@cirogomes,Directed,Retweets_from,2168,,<[2018-10-02T11:06:19.766Z]>,1
@ibiodreina,1047078851136905217,Directed,Retweets,2169,,<[2018-10-02T11:06:19.766Z]>,1
@marfine01,1047080334884577280,Directed,Tweets,2170,,<[2018-10-02T11:06:20.654Z]>,1
1047080334884577280,"#joaonosdebates",Directed,Has_hashtag,2171,,<[2018-10-02T11:06:20.654Z]>,1
1047080334884577280,https://twitter.com/joaobmc/status/1046576235575472129,Directed,Has_link,2172,,<[2018-10-02T11:06:20.654Z]>,1
@albanit35402326,1046889152636174336,Directed,Tweets,2173,,<[2018-10-02T11:06:20.654Z]>,1
1046889152636174336,"#joaonosdebates",Directed,Has_hashtag,2174,,<[2018-10-02T11:06:20.654Z]>,1
1046889152636174336,https://twitter.com/joaobmc/status/1046576235575472129,Directed,Has_link,2175,,<[2018-10-02T11:06:20.654Z]>,1
@joaobmc,1046576235575472129,Directed,Tweets,2176,,<[2018-10-02T11:06:20.654Z]>,1
1046576235575472129,"#joaonosdebates",Directed,Has_hashtag,2177,,<[2018-10-02T11:06:20.654Z]>,1
1046576235575472129,http://pbs.twimg.com/ext_tw_video_thumb/1046576057934127104/pu/img/UQLKghXbnmCp573R.jpg,Directed,Has_media,2178,,<[2018-10-02T11:06:20.654Z]>,1
@albanit35402326,@joaobmc,Directed,Quotes_from,2179,,<[2018-10-02T11:06:20.654Z]>,1
@albanit35402326,1046576235575472129,Directed,Quotes,2180,,<[2018-10-02T11:06:20.654Z]>,1
@marfine01,@albanit35402326,Directed,Retweets_from,2181,,<[2018-10-02T11:06:20.654Z]>,1
@marfine01,1046889152636174336,Directed,Retweets,2182,,<[2018-10-02T11:06:20.654Z]>,1
@marfine01,@joaobmc,Directed,Quotes_from,2183,,<[2018-10-02T11:06:20.654Z]>,1
@marfine01,1046576235575472129,Directed,Quotes,2184,,<[2018-10-02T11:06:20.654Z]>,1
@accrobaticblood,1047080337392775169,Directed,Tweets,2185,,<[2018-10-02T11:06:21.154Z]>,1
1047080337392775169,https://twitter.com/OGloboPolitica/status/1046925820118355968,Directed,Has_link,2186,,<[2018-10-02T11:06:21.154Z]>,1
@accrobaticblood,@soufael,Directed,Retweets_from,2187,,<[2018-10-02T11:06:21.154Z]>,1
@accrobaticblood,1046926841305546752,Directed,Retweets,2188,,<[2018-10-02T11:06:21.154Z]>,1
@accrobaticblood,@oglobopolitica,Directed,Quotes_from,2189,,<[2018-10-02T11:06:21.154Z]>,1
@accrobaticblood,1046925820118355968,Directed,Quotes,2190,,<[2018-10-02T11:06:21.154Z]>,1
@wonderwoman5891,1047080341335416833,Directed,Tweets,2191,,<[2018-10-02T11:06:22.132Z]>,1
@valqurias4,1047080341029236736,Directed,Tweets,2192,,<[2018-10-02T11:06:22.222Z]>,1
@hingridmachado2,1047080345173151744,Directed,Tweets,2193,,<[2018-10-02T11:06:23.052Z]>,1
1047080345173151744,"#bolsonaroamordobrasil",Directed,Has_hashtag,2194,,<[2018-10-02T11:06:23.052Z]>,1
@laisfehribeiro,1047080349929545734,Directed,Tweets,2195,,<[2018-10-02T11:06:24.175Z]>,1
1047080349929545734,http://pbs.twimg.com/ext_tw_video_thumb/1046904603361579009/pu/img/l8se42zTSAszihFx.jpg,Directed,Has_media,2196,,<[2018-10-02T11:06:24.175Z]>,1
@laisfehribeiro,@cabodaciolo,Directed,Retweets_from,2197,,<[2018-10-02T11:06:24.175Z]>,1
@laisfehribeiro,1046904758378881025,Directed,Retweets,2198,,<[2018-10-02T11:06:24.175Z]>,1
@aniltonchagas,1047080350449577984,Directed,Tweets,2199,,<[2018-10-02T11:06:24.274Z]>,1
@dfantuci,1047080355776356352,Directed,Tweets,2200,,<[2018-10-02T11:06:25.608Z]>,1
@dfantuci,@joelpinheiro85,Directed,Quotes_from,2201,,<[2018-10-02T11:06:25.608Z]>,1
@dfantuci,1046984636772040704,Directed,Quotes,2202,,<[2018-10-02T11:06:25.608Z]>,1
@fernand0azevedo,1047080355541463040,Directed,Tweets,2203,,<[2018-10-02T11:06:25.681Z]>,1
@juliano33777199,1047080356640428032,Directed,Tweets,2204,,<[2018-10-02T11:06:25.800Z]>,1
@brysxntilier,1047080360591462401,Directed,Tweets,2205,,<[2018-10-02T11:06:26.706Z]>,1
@brysxntilier,@cirogomes,Directed,Quotes_from,2206,,<[2018-10-02T11:06:26.706Z]>,1
@brysxntilier,1046927818993623041,Directed,Quotes,2207,,<[2018-10-02T11:06:26.706Z]>,1
@lsgrossi,1047080360868306944,Directed,Tweets,2208,,<[2018-10-02T11:06:26.802Z]>,1
1047080360868306944,@jairbolsonaro,Directed,Has_mention,2209,,<[2018-10-02T11:06:26.802Z]>,1
@blogdopim,1047073837026816001,Directed,Tweets,2210,,<[2018-10-02T11:06:26.802Z]>,1
1047073837026816001,https://www.oantagonista.com/?p=115973,Directed,Has_link,2211,,<[2018-10-02T11:06:26.802Z]>,1
@lsgrossi,@blogdopim,Directed,Quotes_from,2212,,<[2018-10-02T11:06:26.802Z]>,1
@lsgrossi,1047073837026816001,Directed,Quotes,2213,,<[2018-10-02T11:06:26.802Z]>,1
@iamjonasmart,1047080368967438337,Directed,Tweets,2214,,<[2018-10-02T11:06:28.666Z]>,1
@iamjonasmart,@cirogomes,Directed,Retweets_from,2215,,<[2018-10-02T11:06:28.666Z]>,1
@iamjonasmart,1047078851136905217,Directed,Retweets,2216,,<[2018-10-02T11:06:28.666Z]>,1
@johngaltnovo30,1047080369021956097,Directed,Tweets,2217,,<[2018-10-02T11:06:28.761Z]>,1
1047080369021956097,"#bolsonaroamordobrasil",Directed,Has_hashtag,2218,,<[2018-10-02T11:06:28.761Z]>,1
@lanesthiago,1047080373174374400,Directed,Tweets,2219,,<[2018-10-02T11:06:29.732Z]>,1
@direita__brasil,1047080373224652800,Directed,Tweets,2220,,<[2018-10-02T11:06:29.785Z]>,1
1047080373224652800,"#bolsonaroamordobrasil",Directed,Has_hashtag,2221,,<[2018-10-02T11:06:29.785Z]>,1
@direita__brasil,1046928249069232128,Directed,Quotes,2222,,<[2018-10-02T11:06:29.786Z]>,1
@ciro_mrfriend,1047080375246311425,Directed,Tweets,2223,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,@nadia1monteiro,Directed,Has_mention,2224,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,@leandroruschel,Directed,Has_mention,2225,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,"#bolsonaro17no1ºturno",Directed,Has_hashtag,2226,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,"#bolsonaroamordobrasil",Directed,Has_hashtag,2227,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,"#euapoiobolsonaro",Directed,Has_hashtag,2228,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,"#elesim",Directed,Has_hashtag,2229,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,"#dia07é17",Directed,Has_hashtag,2230,,<[2018-10-02T11:06:30.323Z]>,1
1047080375246311425,https://twitter.com/Ciro_MrFriend/status/1042985106346930179?s=19,Directed,Has_link,2231,,<[2018-10-02T11:06:30.323Z]>,1
@ciro_mrfriend,1042985106346930179,Directed,Tweets,2232,,<[2018-10-02T11:06:30.323Z]>,1
1042985106346930179,http://pbs.twimg.com/ext_tw_video_thumb/1042985042404757511/pu/img/KqYyJYLKdNYMUltj.jpg,Directed,Has_media,2233,,<[2018-10-02T11:06:30.323Z]>,1
@ciro_mrfriend,@ciro_mrfriend,Directed,Quotes_from,2234,,<[2018-10-02T11:06:30.323Z]>,1
@ciro_mrfriend,1042985106346930179,Directed,Quotes,2235,,<[2018-10-02T11:06:30.323Z]>,1
@marsilvic,1047080376026456065,Directed,Tweets,2236,,<[2018-10-02T11:06:30.421Z]>,1
1047080376026456065,http://pbs.twimg.com/ext_tw_video_thumb/1046904603361579009/pu/img/l8se42zTSAszihFx.jpg,Directed,Has_media,2237,,<[2018-10-02T11:06:30.421Z]>,1
@marsilvic,@cabodaciolo,Directed,Retweets_from,2238,,<[2018-10-02T11:06:30.421Z]>,1
@marsilvic,1046904758378881025,Directed,Retweets,2239,,<[2018-10-02T11:06:30.421Z]>,1
@luccaga78445364,1047080376794042368,Directed,Tweets,2240,,<[2018-10-02T11:06:30.513Z]>,1
1047080376794042368,http://pbs.twimg.com/ext_tw_video_thumb/1046904603361579009/pu/img/l8se42zTSAszihFx.jpg,Directed,Has_media,2241,,<[2018-10-02T11:06:30.513Z]>,1
@luccaga78445364,@cabodaciolo,Directed,Retweets_from,2242,,<[2018-10-02T11:06:30.514Z]>,1
@luccaga78445364,1046904758378881025,Directed,Retweets,2243,,<[2018-10-02T11:06:30.514Z]>,1
@hobbitando,1047080377708363776,Directed,Tweets,2244,,<[2018-10-02T11:06:30.765Z]>,1
1047080377708363776,http://pbs.twimg.com/ext_tw_video_thumb/1046904603361579009/pu/img/l8se42zTSAszihFx.jpg,Directed,Has_media,2245,,<[2018-10-02T11:06:30.765Z]>,1
@hobbitando,@cabodaciolo,Directed,Retweets_from,2246,,<[2018-10-02T11:06:30.765Z]>,1
@hobbitando,1046904758378881025,Directed,Retweets,2247,,<[2018-10-02T11:06:30.765Z]>,1
@luisjlx,1047080378475929600,Directed,Tweets,2248,,<[2018-10-02T11:06:30.949Z]>,1
1047080378475929600,http://pbs.twimg.com/ext_tw_video_thumb/1046904603361579009/pu/img/l8se42zTSAszihFx.jpg,Directed,Has_media,2249,,<[2018-10-02T11:06:30.949Z]>,1
@luisjlx,@cabodaciolo,Directed,Retweets_from,2250,,<[2018-10-02T11:06:30.949Z]>,1
@luisjlx,1046904758378881025,Directed,Retweets,2251,,<[2018-10-02T11:06:30.949Z]>,1
